Data from AgNPs_APTES_FTO_UA_100uM_CRN_0uM_R6G_10uM_Scan_RamanShift__10__15-54-22-938.txt Node

Date: Mon Jul 11 15:54:22 BST 2022
User: TCL
Spectrometer: QEP01345
Trigger mode: 4
Integration Time (sec): 7.000000E0
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Raman Shifts
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
46.04893	0.275
50.45542	0.475
54.85868	0.175
59.25871	-2.625
63.6555	37.175
68.04907	41.275
72.43941	45.675
76.82654	44.775
81.21044	50.375
85.59113	52.975
89.96862	54.775
94.34289	58.075
98.71396	57.675
103.08183	59.975
107.4465	60.675
111.80798	60.975
116.16626	59.575
120.52136	64.675
124.87327	68.875
129.222	70.475
133.56755	74.275
137.90993	81.875
142.24913	89.575
146.58517	97.275
150.91804	111.175
155.24774	133.975
159.57429	166.175
163.89768	207.975
168.21792	267.975
172.53501	372.775
176.84895	514.675
181.15975	712.775
185.46741	995.875
189.77193	1365.475
194.07331	1839.275
198.37157	2374.975
202.6667	2942.775
206.9587	3500.975
211.24758	4050.275
215.53334	4616.775
219.81599	5220.775
224.09553	5882.175
228.37195	6595.875
232.64527	7385.775
236.91549	8200.175
241.18261	8999.575
245.44663	9722.975
249.70755	10289.175
253.96539	10782.875
258.22014	11129.575
262.4718	11341.075
266.72039	11435.175
270.96589	11375.775
275.20832	11218.975
279.44768	11019.675
283.68397	10712.175
287.91719	10491.475
292.14735	10321.375
296.37445	10264.375
300.59849	10270.975
304.81948	10280.775
309.03742	10253.075
313.25231	10092.275
317.46415	9838.175
321.67296	9541.175
325.87872	9313.575
330.08145	9224.675
334.28114	9195.475
338.47781	9265.475
342.67145	9405.875
346.86207	9564.775
351.04966	9776.275
355.23424	10031.275
359.4158	10248.575
363.59435	10438.775
367.76989	10588.575
371.94243	10681.575
376.11196	10765.475
380.27849	10852.775
384.44203	10934.275
388.60257	11000.575
392.76012	11080.875
396.91468	11205.175
401.06626	11362.375
405.21485	11429.175
409.36047	11330.175
413.50311	11142.275
417.64277	10898.275
421.77947	10803.075
425.9132	10741.875
430.04396	10760.775
434.17176	10799.475
438.2966	10885.275
442.41849	11072.075
446.53742	11300.575
450.6534	11523.175
454.76644	11675.575
458.87653	11752.775
462.98368	11764.875
467.08789	11715.075
471.18916	11625.075
475.2875	11494.475
479.38291	11424.675
483.4754	11370.375
487.56496	11350.875
491.6516	11329.475
495.73531	11346.275
499.81612	11329.375
503.89401	11423.775
507.96899	11446.075
512.04106	11487.475
516.11023	11517.975
520.1765	11488.975
524.23987	11476.775
528.30034	11446.475
532.35792	11435.475
536.41261	11415.175
540.46441	11321.775
544.51333	11301.875
548.55936	11305.075
552.60252	11386.575
556.64279	11485.575
560.6802	11578.375
564.71473	11632.475
568.7464	11719.175
572.7752	11735.175
576.80114	11742.175
580.82422	11774.575
584.84444	11886.075
588.86181	11940.375
592.87633	11984.675
596.888	12027.975
600.89682	12220.175
604.9028	12971.975
608.90594	14765.475
612.90624	16368.775
616.90371	15210.875
620.89834	12741.975
624.89015	11765.975
628.87913	11704.975
632.86528	11995.375
636.84862	12248.175
640.82913	12197.975
644.80683	11866.775
648.78172	11614.975
652.75379	11590.175
656.72306	11774.175
660.68952	11984.975
664.65319	11988.275
668.61405	11909.175
672.57211	12144.075
676.52738	12572.475
680.47986	13210.175
684.42955	13936.075
688.37646	14490.375
692.32058	14394.475
696.26192	13909.175
700.20048	13398.575
704.13626	13134.075
708.06928	13021.175
711.99952	12802.375
715.927	12444.075
719.85171	12121.775
723.77365	11857.375
727.69284	11696.975
731.60928	11670.275
735.52295	11626.875
739.43388	11594.275
743.34206	11562.975
