Data from AgNPs_FTO_APTES_UA_100uM_R6G_10uM_NaF_0.1M_Addition_RamanShift__3__15-20-37-444.txt Node

Date: Fri Dec 17 15:20:37 GMT 2021
User: TCL
Spectrometer: QEP01345
Trigger mode: 4
Integration Time (sec): 7.000000E0
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Raman Shifts
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
46.04893	-0.2875
50.45542	-0.6875
54.85868	-0.8875
59.25871	0.8125
63.6555	61.3125
68.04907	63.0125
72.43941	66.6125
76.82654	73.8125
81.21044	73.7125
85.59113	77.1125
89.96862	85.5125
94.34289	86.0125
98.71396	86.7125
103.08183	88.3125
107.4465	93.9125
111.80798	93.5125
116.16626	97.5125
120.52136	94.7125
124.87327	101.3125
129.222	101.6125
133.56755	103.1125
137.90993	112.3125
142.24913	120.4125
146.58517	131.0125
150.91804	147.9125
155.24774	171.3125
159.57429	210.8125
163.89768	261.2125
168.21792	334.0125
172.53501	446.1125
176.84895	613.6125
181.15975	850.4125
185.46741	1185.1125
189.77193	1630.9125
194.07331	2184.4125
198.37157	2820.0125
202.6667	3476.0125
206.9587	4132.0125
211.24758	4780.0125
215.53334	5424.2125
219.81599	6118.8125
224.09553	6862.4125
228.37195	7728.3125
232.64527	8647.0125
236.91549	9651.3125
241.18261	10658.4125
245.44663	11591.5125
249.70755	12356.4125
253.96539	13092.0125
258.22014	13660.0125
262.4718	14153.5125
266.72039	14500.4125
270.96589	14685.9125
275.20832	14721.9125
279.44768	14606.1125
283.68397	14428.4125
287.91719	14265.2125
292.14735	14160.2125
296.37445	14182.6125
300.59849	14272.0125
304.81948	14412.1125
309.03742	14400.5125
313.25231	14277.3125
317.46415	13943.1125
321.67296	13531.7125
325.87872	13148.3125
330.08145	12987.4125
334.28114	12969.5125
338.47781	13083.9125
342.67145	13233.2125
346.86207	13475.7125
351.04966	13769.2125
355.23424	14057.6125
359.4158	14337.5125
363.59435	14541.5125
367.76989	14667.7125
371.94243	14832.0125
376.11196	14900.0125
380.27849	14965.4125
384.44203	15007.6125
388.60257	15066.8125
392.76012	15177.0125
396.91468	15314.8125
401.06626	15553.1125
405.21485	15688.2125
409.36047	15587.7125
413.50311	15319.9125
417.64277	14991.5125
421.77947	14827.1125
425.9132	14800.3125
430.04396	14796.1125
434.17176	14851.1125
438.2966	14919.4125
442.41849	15079.3125
446.53742	15268.8125
450.6534	15525.6125
454.76644	15710.5125
458.87653	15836.0125
462.98368	15832.5125
467.08789	15787.7125
471.18916	15699.9125
475.2875	15588.5125
479.38291	15459.4125
483.4754	15342.4125
487.56496	15219.9125
491.6516	15103.1125
495.73531	15066.0125
499.81612	15063.2125
503.89401	15120.0125
507.96899	15143.5125
512.04106	15204.4125
516.11023	15260.5125
520.1765	15291.7125
524.23987	15215.8125
528.30034	15140.4125
532.35792	15016.8125
536.41261	14896.7125
540.46441	14804.9125
544.51333	14755.2125
548.55936	14870.6125
552.60252	15051.5125
556.64279	15280.2125
560.6802	15419.4125
