Data from AgNPs_UA_5uM_CRN_500uM_SU_RamanShift__242__12-09-43-188.txt Node

Date: Thu Aug 04 12:09:43 BST 2022
User: TCL
Spectrometer: QEP01345
Trigger mode: 4
Integration Time (sec): 1.000000E0
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Raman Shifts
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
46.04893	-0.3875
50.45542	-0.7875
54.85868	1.1125
59.25871	-0.9875
63.6555	-58.7875
68.04907	-38.9875
72.43941	-72.5875
76.82654	-57.5875
81.21044	-56.2875
85.59113	-48.5875
89.96862	-76.5875
94.34289	-53.5875
98.71396	-76.3875
103.08183	-58.7875
107.4465	-49.8875
111.80798	-55.8875
116.16626	-42.3875
120.52136	-72.9875
124.87327	-49.0875
129.222	-61.9875
133.56755	-48.9875
137.90993	-61.8875
142.24913	-50.7875
146.58517	-43.7875
150.91804	-40.3875
155.24774	-29.0875
159.57429	-11.1875
163.89768	-5.4875
168.21792	36.8125
172.53501	56.6125
176.84895	141.3125
181.15975	271.1125
185.46741	426.6125
189.77193	600.8125
194.07331	895.0125
198.37157	1180.8125
202.6667	1466.1125
206.9587	1793.8125
211.24758	2100.1125
215.53334	2427.7125
219.81599	2790.7125
224.09553	3190.7125
228.37195	3626.5125
232.64527	4101.4125
236.91549	4557.3125
241.18261	4914.2125
245.44663	5198.2125
249.70755	5380.1125
253.96539	5506.2125
258.22014	5603.3125
262.4718	5674.8125
266.72039	5724.9125
270.96589	5676.2125
275.20832	5592.9125
279.44768	5471.9125
283.68397	5359.1125
287.91719	5324.6125
292.14735	5345.1125
296.37445	5546.6125
300.59849	5817.4125
304.81948	6176.2125
309.03742	6561.7125
313.25231	6789.5125
317.46415	6752.6125
321.67296	6365.4125
325.87872	5943.9125
330.08145	5736.1125
334.28114	5686.7125
338.47781	5757.7125
342.67145	5890.1125
346.86207	6117.2125
351.04966	6484.0125
355.23424	6882.7125
359.4158	7171.7125
363.59435	7177.9125
367.76989	7151.3125
371.94243	6999.9125
376.11196	6867.0125
380.27849	6785.7125
384.44203	6724.9125
388.60257	6698.7125
392.76012	6711.8125
396.91468	6810.8125
401.06626	6969.4125
405.21485	7003.1125
409.36047	6849.6125
413.50311	6515.2125
417.64277	6209.4125
421.77947	6002.2125
425.9132	5948.8125
430.04396	5902.8125
434.17176	5959.1125
438.2966	6063.2125
442.41849	6120.2125
446.53742	6248.8125
450.6534	6351.0125
454.76644	6416.6125
458.87653	6438.3125
462.98368	6414.1125
467.08789	6331.5125
471.18916	6250.5125
475.2875	6123.7125
479.38291	6010.1125
483.4754	5912.4125
487.56496	5872.1125
491.6516	5837.9125
495.73531	5847.4125
499.81612	5850.4125
503.89401	5958.9125
507.96899	6022.0125
512.04106	6113.9125
516.11023	6201.1125
520.1765	6269.4125
524.23987	6319.4125
528.30034	6300.0125
532.35792	6231.7125
536.41261	6163.7125
540.46441	6075.6125
544.51333	6015.1125
548.55936	6069.7125
552.60252	6193.3125
556.64279	6322.0125
560.6802	6418.8125
564.71473	6567.7125
568.7464	6760.7125
572.7752	6718.2125
576.80114	6403.4125
580.82422	6201.5125
584.84444	6089.8125
588.86181	6078.7125
592.87633	6095.3125
596.888	6224.9125
600.89682	6582.1125
604.9028	7592.6125
608.90594	9717.7125
612.90624	12096.4125
616.90371	11216.5125
620.89834	8074.1125
624.89015	6711.1125
628.87913	6504.0125
632.86528	6659.0125
636.84862	6822.8125
640.82913	6701.9125
644.80683	6338.6125
648.78172	6135.1125
652.75379	6167.9125
656.72306	6413.4125
660.68952	6659.3125
664.65319	6575.6125
668.61405	6332.0125
672.57211	6256.6125
676.52738	6234.9125
680.47986	6144.3125
684.42955	6030.1125
688.37646	6003.5125
692.32058	6012.4125
696.26192	6092.5125
700.20048	6182.8125
704.13626	6224.5125
708.06928	6175.4125
711.99952	6138.6125
715.927	6103.0125
719.85171	6177.4125
723.77365	6222.3125
727.69284	6198.2125
731.60928	6159.1125
735.52295	6131.1125
739.43388	6171.5125
743.34206	6203.6125
747.24749	6238.9125
751.15017	6248.1125
755.05012	6304.7125
758.94733	6700.2125
762.8418	7592.9125
766.73354	8937.8125
770.62254	9988.6125
774.50882	10053.1125
778.39237	9530.1125
782.27321	8565.4125
